source_id,source_slug,source_article,target_slug,target_url,anchor_text,full_crosslink_text,context_snippet,href
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,k2ek981x,https://oecs.mit.edu/pub/k2ek981x,Reinforcement Learning,[see Reinforcement Learning],A third key distinction in modern decision research is between two main strategies for action selection: model-free and model-based decision-making (; ) [see Reinforcement Learning]. Model-based strategies rely on an internal model of th...,https://oecs.mit.edu/pub/k2ek981x
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,ge65ctmu,https://oecs.mit.edu/pub/ge65ctmu,Mental Imagery,[see Mental Imagery],"Similarly, evidence suggests that motor imagery—a cognitive strategy involving the mental construction or rehearsal of a movement—can contribute to motor learning () [see Mental Imagery]. Conversely, growing research indicates that senso...",https://oecs.mit.edu/pub/ge65ctmu
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,sep9e3c2,https://oecs.mit.edu/pub/sep9e3c2,Shared Intentionality,[see Shared Intentionality],"In addition to acting individually, agents often engage in joint action with others, enabling them to achieve goals that would be difficult or impossible to accomplish alone, such as moving heavy furniture or dancing the tango. This rais...",https://oecs.mit.edu/pub/sep9e3c2
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,984ungzu,https://oecs.mit.edu/pub/984ungzu,Affordances,[see Affordances; Mirror Neurons],"Emergent coordination involves processes such as interpersonal entrainment (a process that leads to the automatic synchronization of two agent’s behavior, as when people walking together fall in step), the perception of joint affordances...",https://oecs.mit.edu/pub/984ungzu
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,tuj66qxb,https://oecs.mit.edu/pub/tuj66qxb,Mirror Neurons,[see Affordances; Mirror Neurons],"Emergent coordination involves processes such as interpersonal entrainment (a process that leads to the automatic synchronization of two agent’s behavior, as when people walking together fall in step), the perception of joint affordances...",https://oecs.mit.edu/pub/tuj66qxb
3036d218-80d9-425a-9367-9d3b0c4b9793,imt0sy0t,Action,qk3nm299,https://oecs.mit.edu/pub/qk3nm299,Self-Consciousness,[see Self-Consciousness],"Other important areas of inquiry concern the sense of agency for joint action (), the role played by the sense of agency in action control, its contribution to self-consciousness, and its role in defining the status of responsible agents...",https://oecs.mit.edu/pub/qk3nm299
83209e91-e2a9-4e53-9fcf-1ddc2e520525,2vci5sg1,Virtual Reality,ydxr9tvu,https://oecs.mit.edu/pub/ydxr9tvu,Bodily Sensations,[see Bodily Sensations],"The emergence of VR as a medium is most associated with the work of Ivan Sutherland and Jaron Lanier (for a thorough discussion of the history of the technology, see ). Although Lanier is most known as a technologist, his development of...",https://oecs.mit.edu/pub/ydxr9tvu
83209e91-e2a9-4e53-9fcf-1ddc2e520525,2vci5sg1,Virtual Reality,1cafk2cg,https://oecs.mit.edu/pub/1cafk2cg,Proxemics,[see Proxemics],"An early paper outlined the advantages of using VR, referred to as “immersive virtual environment technology”, as a tool to study basic psychological processes (). The same way computers drastically changed psychological study by allowin...",https://oecs.mit.edu/pub/1cafk2cg
9666c9f2-7465-416d-bec8-8a5c0a23bf13,k7xz3u08,Intuitive Theories,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Some aspects of intuitive theories can be seen in earlier discussions of the mind. Aristotle and Plato, for example, both attempted to explain the success of human premonitions from dreams in terms of distinctively human implicit intuiti...",https://oecs.mit.edu/pub/xohbfbix
9666c9f2-7465-416d-bec8-8a5c0a23bf13,k7xz3u08,Intuitive Theories,i1om74mo,https://oecs.mit.edu/pub/i1om74mo,Causal Learning,[see Causal Learning],"Although theories in formal domains such as logic and grammar (and some theories in physics) do not involve causality, intuitive theories almost always do. For example, intuitive psychology typically contains the reciprocal notions that...",https://oecs.mit.edu/pub/i1om74mo
9666c9f2-7465-416d-bec8-8a5c0a23bf13,k7xz3u08,Intuitive Theories,j39m4jos,https://oecs.mit.edu/pub/j39m4jos,Concepts,[see Concepts],"Most views of intuitive theories assume they involve structured relations among concepts. Thus, ontological commitments are assumed to result in internal mental representations that enable categorization and inference, which are both fun...",https://oecs.mit.edu/pub/j39m4jos
9666c9f2-7465-416d-bec8-8a5c0a23bf13,k7xz3u08,Intuitive Theories,5l5gqg8s,https://oecs.mit.edu/pub/5l5gqg8s,Parenting,[see Parenting],"Intuitive theories in cognitive science tend to be depicted as sets of principles, laws, or rules. Such formats easily generalize to a wide range of cases. Yet, a different form of “theory” may occur in narrative formats, often resting o...",https://oecs.mit.edu/pub/5l5gqg8s
7a74eed8-8807-485d-ae13-188b418b794f,jr9encpg,Statistical Learning,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"In the 1980s and 1990s, researchers in several language-related disciplines converged on the potential of statistical regularities as potentially informative cues for language learners [see Language Acquisition]. This convergence include...",https://oecs.mit.edu/pub/xohbfbix
7a74eed8-8807-485d-ae13-188b418b794f,jr9encpg,Statistical Learning,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],Research focused on human statistical learning emerged at the nexus of two interrelated theoretical issues: nature versus nurture and domain specificity versus domain generality [see Cognitive Development]. The first issue concerns what...,https://oecs.mit.edu/pub/zw60p83x
7a74eed8-8807-485d-ae13-188b418b794f,jr9encpg,Statistical Learning,dubzy1cd,https://oecs.mit.edu/pub/dubzy1cd,Word Learning,[see Word Learning],"Questions about human statistical learning abilities have been shaped by considerations of the kinds of challenges that infants face in real-world learning. For example, research focused on the role of frequency of occurrence was motivat...",https://oecs.mit.edu/pub/dubzy1cd
7a74eed8-8807-485d-ae13-188b418b794f,jr9encpg,Statistical Learning,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],A third open question is whether statistical learning accounts can explain the acquisition of complex aspects of human language. Some studies suggest that insufficient information exists in the input to support learning without innate kn...,https://oecs.mit.edu/pub/zp5n8ivs
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,xdqgwrkq,https://oecs.mit.edu/pub/xdqgwrkq,Attention,[see Attention],"William seminal work The Principles of Psychology described an infant’s sensory experience as a “blooming, buzzing confusion,” an unorganized stream of sights, sounds, and tactile sensations without distinct objects or order [see Attenti...",https://oecs.mit.edu/pub/xdqgwrkq
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,zw60p83x,https://oecs.mit.edu/pub/zw60p83x,Cognitive Development,[see Cognitive Development],"William seminal work The Principles of Psychology described an infant’s sensory experience as a “blooming, buzzing confusion,” an unorganized stream of sights, sounds, and tactile sensations without distinct objects or order [see Attenti...",https://oecs.mit.edu/pub/zw60p83x
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,imt0sy0t,https://oecs.mit.edu/pub/imt0sy0t,Action,[see Action],"Jean offered a third perspective, arguing that infants’ understanding of objects and spatial relations develops together through hands-on exploration [see Action]. Initially, newborns experience fleeting sensory impressions without depth...",https://oecs.mit.edu/pub/imt0sy0t
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,n25y1nwt,https://oecs.mit.edu/pub/n25y1nwt,Visual Search],[see Visual Search],"Newborns possess a functional oculomotor system (i.e., musculature and brainstem control) to control eye movements, allowing them to scan their environment [see Visual Search]. Smooth pursuit emerges at 2 months to track moving objects....",https://oecs.mit.edu/pub/n25y1nwt
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,h0rivqh3,https://oecs.mit.edu/pub/h0rivqh3,Face Perception,[see Face Perception],"Newborns (and late-term fetuses) are drawn to faces and face-like stimuli [see Face Perception]. Within months, infants recognize familiar faces under varying expressions and perspectives, discriminate gender (often preferring females),...",https://oecs.mit.edu/pub/h0rivqh3
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,nsjk8k6v,https://oecs.mit.edu/pub/nsjk8k6v,Hearing,[see Hearing],"Auditory perception begins in the womb [see Hearing]. Newborns prefer their mother’s voice, reflecting prenatal hearing experience and memory for familiar sounds. However, sound conduction is inefficient at birth, impacting low-frequency...",https://oecs.mit.edu/pub/nsjk8k6v
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,xohbfbix,https://oecs.mit.edu/pub/xohbfbix,Language Acquisition,[see Language Acquisition],"Because infants may have difficulty segregating speech from competing sounds, caregivers often employ infant-directed speech with exaggerated pitch and simpler structures [see Infant-Directed Speech]. Infants are born with universal phon...",https://oecs.mit.edu/pub/xohbfbix/release
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,1ba2q8ay,https://oecs.mit.edu/pub/1ba2q8ay,Smell,[see Smell and Taste],"Research on chemosensory development (smell and taste) reveals that olfactory and gustatory systems are functional in fetuses and newborns and scaffold early adaptation and social bonding [see Smell and Taste]. For example, fetuses respo...",https://oecs.mit.edu/pub/1ba2q8ay
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,fd4gbg5v,https://oecs.mit.edu/pub/fd4gbg5v,Taste,[see Smell and Taste],"Research on chemosensory development (smell and taste) reveals that olfactory and gustatory systems are functional in fetuses and newborns and scaffold early adaptation and social bonding [see Smell and Taste]. For example, fetuses respo...",https://oecs.mit.edu/pub/fd4gbg5v
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,1g8693gt,https://oecs.mit.edu/pub/1g8693gt,Touch,[see Touch],"Tactile perception, likewise, develops prenatally [see Touch]. Mechanoreceptors within skin and limbs are functional by 14 weeks after gestation, enabling fetuses to explore the intrauterine environment and newborns to discriminate textu...",https://oecs.mit.edu/pub/1g8693gt
fe697b8a-eb87-48c4-a221-65cd86d2c61f,g905s76x,Infant Perception,dqw08mkw,https://oecs.mit.edu/pub/dqw08mkw,Autism,[see Autism],"Understanding how infants process sensory information reveals how early experiences shape learning and brain development. For example, social perception underpins social cognition skills like joint attention, empathy, and theory of mind...",https://oecs.mit.edu/pub/dqw08mkw
ff10c6af-74ab-41dc-98e2-4bd1c84cf7c2,oye8m8nz,Generative Modeling,n6c8sb19,https://oecs.mit.edu/pub/n6c8sb19,Markov Chain Monte Carlo,[see Markov Chain Monte Carlo],The other approach is to learn a density function that maps from inputs x to a probability distribution that assigns a scalar to each possible output representing their probability of occurring. We then draw new samples from this distrib...,https://oecs.mit.edu/pub/n6c8sb19
ff10c6af-74ab-41dc-98e2-4bd1c84cf7c2,oye8m8nz,Generative Modeling,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],Generative models introduce two types of controversies: that they are not good enough and that they are too good. The first deals with issues of bias and hallucinations. Bias occurs when a model’s outputs systematically differ from what...,https://oecs.mit.edu/pub/zp5n8ivs
ff10c6af-74ab-41dc-98e2-4bd1c84cf7c2,oye8m8nz,Generative Modeling,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition; Bayesianism],"One notable example of generative modeling in language domains is large language models, which are primarily based on autoregressive models. More broadly, generative models have seen extensive use in defining priors for Bayesian models a...",https://oecs.mit.edu/pub/lwxmte1p
ff10c6af-74ab-41dc-98e2-4bd1c84cf7c2,oye8m8nz,Generative Modeling,98iya9su,https://oecs.mit.edu/pub/98iya9su,Bayesianism,[see Bayesian Models of Cognition; Bayesianism],"One notable example of generative modeling in language domains is large language models, which are primarily based on autoregressive models. More broadly, generative models have seen extensive use in defining priors for Bayesian models a...",https://oecs.mit.edu/pub/98iya9su
f8b49c70-a648-4892-bf76-c2b0b863ef80,7mp7dfdd,Geometry,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"Four main dichotomies frame the current debate about geometry’s cognitive origins. The first is whether geometry is uniquely human (Sablé-Meyer et al., 2021) or is founded on geometric sensitivities shared by humans with other animals (S...",https://oecs.mit.edu/pub/rbmlimm5/
